"Silo_pallipes <unknown description>","Polycentropus_flavomaculatus <unknown description>","Nemoura_sp <unknown description>","Hydropsyche_saxonica <unknown description>","Isoperla_sp <unknown description>","Leuctra_sp <unknown description>","Neureclipsis_bimaculata <unknown description>","Oxyethira_sp <unknown description>","Simuliidae <unknown description>","Taeniopteryx_nebulosa <unknown description>","Hydraena_sp <unknown description>","Micrasema_setiferum <unknown description>","Hydropsyche_siltalai <unknown description>","Plectrocnemia_sp <unknown description>","Ephemerella_aurivillii <unknown description>","Polycentropus_irroratus <unknown description>","Nemoura_cinerea <unknown description>","Baetis_vernus_group <unknown description>","Leptophlebia_sp <unknown description>","Sphaerium_sp <unknown description>","Protonemura_sp <unknown description>","Micrasema_gelidum <unknown description>","Agapetus_sp <unknown description>","Oulimnius_tuberculatus <unknown description>","Lepidostoma_hirtum <unknown description>","Elmis_aenea <unknown description>","Rhyacophila_nubila <unknown description>","Diura_sp <unknown description>","Limnius_volckmari <unknown description>","Baetis_rhodani <unknown description>","Sialis_sp <unknown description>","Kageronia_fuscogrisea <unknown description>","Hydropsyche_pellucidula <unknown description>","Ameletus_inopinatus <unknown description>","Ephemerella_mucronata <unknown description>","Leuctra_nigra <unknown description>","Capnopsis_schilleri <unknown description>","Heptagenia_sulphurea <unknown description>","Amphinemura_borealis <unknown description>"
"Hydraena_sp <unknown description>",0.263757115749526,0.292220113851992,0.248576850094877,0.263757115749526,0.227703984819734,0.214421252371917,0.316888045540797,0.256166982922201,0.210626185958254,0.204933586337761,0,0.265654648956357,0.25426944971537,0.28842504743833,0.25426944971537,0.294117647058824,0.231499051233397,0.235294117647059,0.267552182163188,0.337760910815939,0.231499051233397,0.216318785578748,0.252371916508539,0.178368121442125,0.242884250474383,0.195445920303605,0.204933586337761,0.258064516129032,0.22011385199241,0.240986717267552,0.189753320683112,0.227703984819734,0.242884250474383,0.222011385199241,0.239089184060721,0.233396584440228,0.252371916508539,0.225806451612903,0.231499051233397
"Micrasema_setiferum <unknown description>",0.184060721062619,0.280834914611006,0.27134724857685,0.294117647058824,0.269449715370019,0.246679316888046,0.265654648956357,0.275142314990512,0.23719165085389,0.258064516129032,0.265654648956357,0,0.261859582542694,0.259962049335863,0.252371916508539,0.301707779886148,0.278937381404175,0.275142314990512,0.303605313092979,0.333965844402277,0.273244781783681,0.129032258064516,0.250474383301708,0.240986717267552,0.212523719165085,0.227703984819734,0.250474383301708,0.290322580645161,0.240986717267552,0.246679316888046,0.235294117647059,0.242884250474383,0.25426944971537,0.248576850094877,0.275142314990512,0.263757115749526,0.269449715370019,0.263757115749526,0.273244781783681
"Hydropsyche_siltalai <unknown description>",0.231499051233397,0.242884250474383,0.286527514231499,0.161290322580645,0.275142314990512,0.277039848197343,0.25426944971537,0.231499051233397,0.233396584440228,0.239089184060721,0.25426944971537,0.261859582542694,0,0.240986717267552,0.28842504743833,0.259962049335863,0.278937381404175,0.284629981024668,0.303605313092979,0.358633776091082,0.269449715370019,0.256166982922201,0.248576850094877,0.275142314990512,0.265654648956357,0.265654648956357,0.252371916508539,0.307400379506641,0.259962049335863,0.294117647058824,0.259962049335863,0.280834914611006,0.166982922201139,0.280834914611006,0.277039848197343,0.277039848197343,0.292220113851992,0.292220113851992,0.269449715370019
"Plectrocnemia_sp <unknown description>",0.214421252371917,0.125237191650854,0.286527514231499,0.25426944971537,0.292220113851992,0.277039848197343,0.172675521821632,0.267552182163188,0.280834914611006,0.267552182163188,0.28842504743833,0.259962049335863,0.240986717267552,0,0.297912713472486,0.159392789373814,0.294117647058824,0.30550284629981,0.341555977229602,0.343453510436433,0.299810246679317,0.240986717267552,0.256166982922201,0.280834914611006,0.275142314990512,0.273244781783681,0.235294117647059,0.318785578747628,0.286527514231499,0.30550284629981,0.277039848197343,0.259962049335863,0.239089184060721,0.290322580645161,0.290322580645161,0.296015180265655,0.309297912713473,0.309297912713473,0.294117647058824
"Ephemerella_aurivillii <unknown description>",0.261859582542694,0.33965844402277,0.206831119544592,0.28842504743833,0.208728652751423,0.199240986717268,0.326375711574953,0.290322580645161,0.204933586337761,0.206831119544592,0.25426944971537,0.252371916508539,0.28842504743833,0.297912713472486,0,0.337760910815939,0.229601518026565,0.239089184060721,0.218216318785579,0.347248576850095,0.231499051233397,0.235294117647059,0.222011385199241,0.223908918406072,0.246679316888046,0.242884250474383,0.233396584440228,0.218216318785579,0.27134724857685,0.256166982922201,0.227703984819734,0.204933586337761,0.28842504743833,0.187855787476281,0.174573055028463,0.191650853889943,0.22011385199241,0.210626185958254,0.225806451612903
"Polycentropus_irroratus <unknown description>",0.280834914611006,0.113851992409867,0.32258064516129,0.280834914611006,0.333965844402277,0.292220113851992,0.193548387096774,0.286527514231499,0.294117647058824,0.307400379506641,0.294117647058824,0.301707779886148,0.259962049335863,0.159392789373814,0.337760910815939,0,0.314990512333966,0.326375711574953,0.341555977229602,0.373814041745731,0.309297912713473,0.263757115749526,0.292220113851992,0.290322580645161,0.311195445920304,0.307400379506641,0.282732447817837,0.326375711574953,0.314990512333966,0.335863377609108,0.301707779886148,0.309297912713473,0.258064516129032,0.32258064516129,0.324478178368121,0.333965844402277,0.332068311195446,0.309297912713473,0.313092979127135
"Nemoura_cinerea <unknown description>",0.273244781783681,0.28842504743833,0.115749525616698,0.277039848197343,0.184060721062619,0.172675521821632,0.286527514231499,0.28842504743833,0.197343453510436,0.176470588235294,0.231499051233397,0.278937381404175,0.278937381404175,0.294117647058824,0.229601518026565,0.314990512333966,0,0.231499051233397,0.23719165085389,0.324478178368121,0.191650853889943,0.265654648956357,0.263757115749526,0.210626185958254,0.248576850094877,0.250474383301708,0.206831119544592,0.214421252371917,0.223908918406072,0.227703984819734,0.189753320683112,0.210626185958254,0.261859582542694,0.20303605313093,0.218216318785579,0.184060721062619,0.20303605313093,0.22011385199241,0.146110056925996
"Baetis_vernus_group <unknown description>",0.282732447817837,0.328273244781784,0.244781783681214,0.286527514231499,0.240986717267552,0.231499051233397,0.335863377609108,0.296015180265655,0.242884250474383,0.222011385199241,0.235294117647059,0.275142314990512,0.284629981024668,0.30550284629981,0.239089184060721,0.326375711574953,0.231499051233397,0,0.261859582542694,0.318785578747628,0.22011385199241,0.267552182163188,0.290322580645161,0.242884250474383,0.290322580645161,0.248576850094877,0.244781783681214,0.25426944971537,0.242884250474383,0.189753320683112,0.242884250474383,0.244781783681214,0.282732447817837,0.248576850094877,0.231499051233397,0.239089184060721,0.261859582542694,0.250474383301708,0.252371916508539
"Leptophlebia_sp <unknown description>",0.301707779886148,0.371916508538899,0.250474383301708,0.320683111954459,0.231499051233397,0.216318785578748,0.341555977229602,0.299810246679317,0.235294117647059,0.229601518026565,0.267552182163188,0.303605313092979,0.303605313092979,0.341555977229602,0.218216318785579,0.341555977229602,0.23719165085389,0.261859582542694,0,0.371916508538899,0.227703984819734,0.296015180265655,0.275142314990512,0.265654648956357,0.286527514231499,0.267552182163188,0.290322580645161,0.199240986717268,0.23719165085389,0.259962049335863,0.25426944971537,0.244781783681214,0.318785578747628,0.22011385199241,0.227703984819734,0.242884250474383,0.216318785578748,0.216318785578748,0.246679316888046
"Sphaerium_sp <unknown description>",0.328273244781784,0.354838709677419,0.337760910815939,0.368121442125237,0.32258064516129,0.335863377609108,0.390891840607211,0.373814041745731,0.32258064516129,0.311195445920304,0.337760910815939,0.333965844402277,0.358633776091082,0.343453510436433,0.347248576850095,0.373814041745731,0.324478178368121,0.318785578747628,0.371916508538899,0,0.330170777988615,0.309297912713473,0.358633776091082,0.354838709677419,0.332068311195446,0.347248576850095,0.351043643263757,0.358633776091082,0.35673624288425,0.316888045540797,0.333965844402277,0.320683111954459,0.368121442125237,0.352941176470588,0.324478178368121,0.332068311195446,0.351043643263757,0.343453510436433,0.333965844402277
"Protonemura_sp <unknown description>",0.278937381404175,0.32258064516129,0.16888045540797,0.286527514231499,0.184060721062619,0.170777988614801,0.333965844402277,0.277039848197343,0.199240986717268,0.170777988614801,0.231499051233397,0.273244781783681,0.269449715370019,0.299810246679317,0.231499051233397,0.309297912713473,0.191650853889943,0.22011385199241,0.227703984819734,0.330170777988615,0,0.25426944971537,0.273244781783681,0.212523719165085,0.269449715370019,0.225806451612903,0.231499051233397,0.204933586337761,0.239089184060721,0.22011385199241,0.227703984819734,0.22011385199241,0.25426944971537,0.212523719165085,0.216318785578748,0.199240986717268,0.193548387096774,0.199240986717268,0.189753320683112
"Micrasema_gelidum <unknown description>",0.163187855787476,0.25426944971537,0.25426944971537,0.250474383301708,0.239089184060721,0.218216318785579,0.25426944971537,0.273244781783681,0.229601518026565,0.240986717267552,0.216318785578748,0.129032258064516,0.256166982922201,0.240986717267552,0.235294117647059,0.263757115749526,0.265654648956357,0.267552182163188,0.296015180265655,0.309297912713473,0.25426944971537,0,0.227703984819734,0.218216318785579,0.165085388994307,0.252371916508539,0.210626185958254,0.27134724857685,0.252371916508539,0.256166982922201,0.218216318785579,0.233396584440228,0.256166982922201,0.244781783681214,0.261859582542694,0.23719165085389,0.258064516129032,0.252371916508539,0.246679316888046
"Agapetus_sp <unknown description>",0.231499051233397,0.259962049335863,0.242884250474383,0.242884250474383,0.23719165085389,0.229601518026565,0.269449715370019,0.22011385199241,0.210626185958254,0.233396584440228,0.252371916508539,0.250474383301708,0.248576850094877,0.256166982922201,0.222011385199241,0.292220113851992,0.263757115749526,0.290322580645161,0.275142314990512,0.358633776091082,0.273244781783681,0.227703984819734,0,0.222011385199241,0.250474383301708,0.242884250474383,0.206831119544592,0.263757115749526,0.246679316888046,0.282732447817837,0.244781783681214,0.248576850094877,0.25426944971537,0.248576850094877,0.256166982922201,0.246679316888046,0.265654648956357,0.242884250474383,0.246679316888046
"Oulimnius_tuberculatus <unknown description>",0.252371916508539,0.297912713472486,0.223908918406072,0.252371916508539,0.210626185958254,0.223908918406072,0.280834914611006,0.258064516129032,0.229601518026565,0.222011385199241,0.178368121442125,0.240986717267552,0.275142314990512,0.280834914611006,0.223908918406072,0.290322580645161,0.210626185958254,0.242884250474383,0.265654648956357,0.354838709677419,0.212523719165085,0.218216318785579,0.222011385199241,0,0.25426944971537,0.184060721062619,0.199240986717268,0.244781783681214,0.193548387096774,0.240986717267552,0.206831119544592,0.227703984819734,0.25426944971537,0.216318785578748,0.235294117647059,0.225806451612903,0.222011385199241,0.233396584440228,0.212523719165085
"Lepidostoma_hirtum <unknown description>",0.201138519924099,0.299810246679317,0.256166982922201,0.273244781783681,0.242884250474383,0.267552182163188,0.280834914611006,0.27134724857685,0.244781783681214,0.273244781783681,0.242884250474383,0.212523719165085,0.265654648956357,0.275142314990512,0.246679316888046,0.311195445920304,0.248576850094877,0.290322580645161,0.286527514231499,0.332068311195446,0.269449715370019,0.165085388994307,0.250474383301708,0.25426944971537,0,0.265654648956357,0.229601518026565,0.259962049335863,0.246679316888046,0.292220113851992,0.252371916508539,0.273244781783681,0.27134724857685,0.252371916508539,0.265654648956357,0.277039848197343,0.286527514231499,0.277039848197343,0.246679316888046
"Elmis_aenea <unknown description>",0.267552182163188,0.299810246679317,0.235294117647059,0.326375711574953,0.248576850094877,0.235294117647059,0.28842504743833,0.265654648956357,0.22011385199241,0.204933586337761,0.195445920303605,0.227703984819734,0.265654648956357,0.273244781783681,0.242884250474383,0.307400379506641,0.250474383301708,0.248576850094877,0.267552182163188,0.347248576850095,0.225806451612903,0.252371916508539,0.242884250474383,0.184060721062619,0.265654648956357,0,0.210626185958254,0.27134724857685,0.191650853889943,0.246679316888046,0.210626185958254,0.214421252371917,0.278937381404175,0.250474383301708,0.259962049335863,0.244781783681214,0.231499051233397,0.23719165085389,0.229601518026565
"Rhyacophila_nubila <unknown description>",0.218216318785579,0.258064516129032,0.22011385199241,0.242884250474383,0.214421252371917,0.22011385199241,0.239089184060721,0.277039848197343,0.208728652751423,0.20303605313093,0.204933586337761,0.250474383301708,0.252371916508539,0.235294117647059,0.233396584440228,0.282732447817837,0.206831119544592,0.244781783681214,0.290322580645161,0.351043643263757,0.231499051233397,0.210626185958254,0.206831119544592,0.199240986717268,0.229601518026565,0.210626185958254,0,0.244781783681214,0.22011385199241,0.263757115749526,0.199240986717268,0.214421252371917,0.233396584440228,0.227703984819734,0.258064516129032,0.214421252371917,0.231499051233397,0.231499051233397,0.20303605313093
"Diura_sp <unknown description>",0.299810246679317,0.33965844402277,0.199240986717268,0.296015180265655,0.149905123339658,0.191650853889943,0.343453510436433,0.316888045540797,0.214421252371917,0.201138519924099,0.258064516129032,0.290322580645161,0.307400379506641,0.318785578747628,0.218216318785579,0.326375711574953,0.214421252371917,0.25426944971537,0.199240986717268,0.358633776091082,0.204933586337761,0.27134724857685,0.263757115749526,0.244781783681214,0.259962049335863,0.27134724857685,0.244781783681214,0,0.248576850094877,0.269449715370019,0.244781783681214,0.214421252371917,0.311195445920304,0.20303605313093,0.23719165085389,0.195445920303605,0.191650853889943,0.182163187855787,0.199240986717268
"Limnius_volckmari <unknown description>",0.256166982922201,0.311195445920304,0.218216318785579,0.277039848197343,0.227703984819734,0.239089184060721,0.282732447817837,0.265654648956357,0.227703984819734,0.235294117647059,0.22011385199241,0.240986717267552,0.259962049335863,0.286527514231499,0.27134724857685,0.314990512333966,0.223908918406072,0.242884250474383,0.23719165085389,0.35673624288425,0.239089184060721,0.252371916508539,0.246679316888046,0.193548387096774,0.246679316888046,0.191650853889943,0.22011385199241,0.248576850094877,0,0.250474383301708,0.229601518026565,0.23719165085389,0.280834914611006,0.227703984819734,0.278937381404175,0.239089184060721,0.218216318785579,0.23719165085389,0.223908918406072
"Baetis_rhodani <unknown description>",0.267552182163188,0.320683111954459,0.229601518026565,0.30550284629981,0.242884250474383,0.231499051233397,0.326375711574953,0.277039848197343,0.244781783681214,0.22011385199241,0.240986717267552,0.246679316888046,0.294117647058824,0.30550284629981,0.256166982922201,0.335863377609108,0.227703984819734,0.189753320683112,0.259962049335863,0.316888045540797,0.22011385199241,0.256166982922201,0.282732447817837,0.240986717267552,0.292220113851992,0.246679316888046,0.263757115749526,0.269449715370019,0.250474383301708,0,0.210626185958254,0.223908918406072,0.284629981024668,0.218216318785579,0.248576850094877,0.229601518026565,0.256166982922201,0.250474383301708,0.248576850094877
"Sialis_sp <unknown description>",0.250474383301708,0.282732447817837,0.201138519924099,0.277039848197343,0.197343453510436,0.195445920303605,0.265654648956357,0.275142314990512,0.197343453510436,0.187855787476281,0.189753320683112,0.235294117647059,0.259962049335863,0.277039848197343,0.227703984819734,0.301707779886148,0.189753320683112,0.242884250474383,0.25426944971537,0.333965844402277,0.227703984819734,0.218216318785579,0.244781783681214,0.206831119544592,0.252371916508539,0.210626185958254,0.199240986717268,0.244781783681214,0.229601518026565,0.210626185958254,0,0.201138519924099,0.261859582542694,0.189753320683112,0.235294117647059,0.201138519924099,0.206831119544592,0.222011385199241,0.197343453510436
"Kageronia_fuscogrisea <unknown description>",0.244781783681214,0.294117647058824,0.208728652751423,0.290322580645161,0.199240986717268,0.201138519924099,0.330170777988615,0.292220113851992,0.178368121442125,0.174573055028463,0.227703984819734,0.242884250474383,0.280834914611006,0.259962049335863,0.204933586337761,0.309297912713473,0.210626185958254,0.244781783681214,0.244781783681214,0.320683111954459,0.22011385199241,0.233396584440228,0.248576850094877,0.227703984819734,0.273244781783681,0.214421252371917,0.214421252371917,0.214421252371917,0.23719165085389,0.223908918406072,0.201138519924099,0,0.277039848197343,0.187855787476281,0.182163187855787,0.195445920303605,0.199240986717268,0.172675521821632,0.201138519924099
"Hydropsyche_pellucidula <unknown description>",0.240986717267552,0.267552182163188,0.284629981024668,0.163187855787476,0.280834914611006,0.292220113851992,0.27134724857685,0.242884250474383,0.263757115749526,0.282732447817837,0.242884250474383,0.25426944971537,0.166982922201139,0.239089184060721,0.28842504743833,0.258064516129032,0.261859582542694,0.282732447817837,0.318785578747628,0.368121442125237,0.25426944971537,0.256166982922201,0.25426944971537,0.25426944971537,0.27134724857685,0.278937381404175,0.233396584440228,0.311195445920304,0.280834914611006,0.284629981024668,0.261859582542694,0.277039848197343,0,0.27134724857685,0.273244781783681,0.299810246679317,0.299810246679317,0.284629981024668,0.273244781783681
"Ameletus_inopinatus <unknown description>",0.275142314990512,0.309297912713473,0.191650853889943,0.286527514231499,0.180265654648956,0.189753320683112,0.318785578747628,0.284629981024668,0.199240986717268,0.195445920303605,0.222011385199241,0.248576850094877,0.280834914611006,0.290322580645161,0.187855787476281,0.32258064516129,0.20303605313093,0.248576850094877,0.22011385199241,0.352941176470588,0.212523719165085,0.244781783681214,0.248576850094877,0.216318785578748,0.252371916508539,0.250474383301708,0.227703984819734,0.20303605313093,0.227703984819734,0.218216318785579,0.189753320683112,0.187855787476281,0.27134724857685,0,0.206831119544592,0.20303605313093,0.206831119544592,0.187855787476281,0.212523719165085
"Ephemerella_mucronata <unknown description>",0.278937381404175,0.330170777988615,0.225806451612903,0.282732447817837,0.218216318785579,0.193548387096774,0.335863377609108,0.280834914611006,0.212523719165085,0.195445920303605,0.239089184060721,0.275142314990512,0.277039848197343,0.290322580645161,0.174573055028463,0.324478178368121,0.218216318785579,0.231499051233397,0.227703984819734,0.324478178368121,0.216318785578748,0.261859582542694,0.256166982922201,0.235294117647059,0.265654648956357,0.259962049335863,0.258064516129032,0.23719165085389,0.278937381404175,0.248576850094877,0.235294117647059,0.182163187855787,0.273244781783681,0.206831119544592,0,0.206831119544592,0.239089184060721,0.201138519924099,0.223908918406072
"Leuctra_nigra <unknown description>",0.273244781783681,0.30550284629981,0.182163187855787,0.296015180265655,0.176470588235294,0.138519924098672,0.299810246679317,0.296015180265655,0.187855787476281,0.161290322580645,0.233396584440228,0.263757115749526,0.277039848197343,0.296015180265655,0.191650853889943,0.333965844402277,0.184060721062619,0.239089184060721,0.242884250474383,0.332068311195446,0.199240986717268,0.23719165085389,0.246679316888046,0.225806451612903,0.277039848197343,0.244781783681214,0.214421252371917,0.195445920303605,0.239089184060721,0.229601518026565,0.201138519924099,0.195445920303605,0.299810246679317,0.20303605313093,0.206831119544592,0,0.193548387096774,0.195445920303605,0.189753320683112
"Capnopsis_schilleri <unknown description>",0.273244781783681,0.333965844402277,0.197343453510436,0.307400379506641,0.163187855787476,0.180265654648956,0.311195445920304,0.297912713472486,0.208728652751423,0.163187855787476,0.252371916508539,0.269449715370019,0.292220113851992,0.309297912713473,0.22011385199241,0.332068311195446,0.20303605313093,0.261859582542694,0.216318785578748,0.351043643263757,0.193548387096774,0.258064516129032,0.265654648956357,0.222011385199241,0.286527514231499,0.231499051233397,0.231499051233397,0.191650853889943,0.218216318785579,0.256166982922201,0.206831119544592,0.199240986717268,0.299810246679317,0.206831119544592,0.239089184060721,0.193548387096774,0,0.206831119544592,0.176470588235294
"Heptagenia_sulphurea <unknown description>",0.290322580645161,0.314990512333966,0.212523719165085,0.28842504743833,0.180265654648956,0.191650853889943,0.335863377609108,0.282732447817837,0.20303605313093,0.214421252371917,0.225806451612903,0.263757115749526,0.292220113851992,0.309297912713473,0.210626185958254,0.309297912713473,0.22011385199241,0.250474383301708,0.216318785578748,0.343453510436433,0.199240986717268,0.252371916508539,0.242884250474383,0.233396584440228,0.277039848197343,0.23719165085389,0.231499051233397,0.182163187855787,0.23719165085389,0.250474383301708,0.222011385199241,0.172675521821632,0.284629981024668,0.187855787476281,0.201138519924099,0.195445920303605,0.206831119544592,0,0.222011385199241
"Amphinemura_borealis <unknown description>",0.239089184060721,0.314990512333966,0.159392789373814,0.290322580645161,0.166982922201139,0.174573055028463,0.269449715370019,0.258064516129032,0.184060721062619,0.159392789373814,0.231499051233397,0.273244781783681,0.269449715370019,0.294117647058824,0.225806451612903,0.313092979127135,0.146110056925996,0.252371916508539,0.246679316888046,0.333965844402277,0.189753320683112,0.246679316888046,0.246679316888046,0.212523719165085,0.246679316888046,0.229601518026565,0.20303605313093,0.199240986717268,0.223908918406072,0.248576850094877,0.197343453510436,0.201138519924099,0.273244781783681,0.212523719165085,0.223908918406072,0.189753320683112,0.176470588235294,0.222011385199241,0
